trip_id,loc_from,searches,searches_got_estimate,searches_for_quotes,searches_got_quotes,customer_not_cancelled,driver_not_cancelled,otp_entered,end_ride
3671,8.0,1,1,1,1,1,1,1,1
3672,7.0,1,1,1,1,1,1,1,1
3673,11.0,1,1,1,1,1,1,1,0
3674,12.0,1,1,1,1,1,1,1,1
3675,7.0,1,1,1,1,1,1,1,1
3676,13.0,1,1,1,1,1,1,1,1
3677,15.0,1,1,1,1,1,1,1,1
3678,10.0,1,1,1,1,1,1,1,1
3679,9.0,1,1,1,1,1,1,1,1
3680,2.0,1,1,1,1,1,1,1,1
3681,8.0,1,1,1,1,1,1,1,1
3682,3.0,1,1,1,1,1,1,1,1
3683,15.0,0,0,0,0,0,0,0,0
3684,2.0,1,1,1,1,1,1,1,1
3685,12.0,0,0,0,0,0,0,0,0
3686,13.0,1,1,1,1,1,1,1,1
3687,7.0,1,1,1,1,1,1,1,1
3688,14.0,1,1,1,1,1,1,1,1
3689,1.0,1,1,1,1,1,1,1,1
3690,2.0,0,0,0,0,0,0,0,0
3691,5.0,0,0,0,0,0,0,0,0
3692,11.0,1,1,1,1,1,1,1,1
3693,13.0,1,1,1,1,1,1,1,1
3694,8.0,1,1,1,1,1,1,1,1
3695,10.0,1,1,1,1,1,1,1,1
3696,9.0,1,1,1,1,1,1,1,1
3697,5.0,1,1,1,1,1,1,1,1
3698,1.0,1,1,1,1,1,1,1,1
3699,4.0,1,1,1,1,1,1,1,1
3700,12.0,0,0,0,0,0,0,0,0
3701,7.0,1,1,1,1,1,1,1,1
3702,11.0,0,0,0,0,0,0,0,0
3703,11.0,1,1,1,1,1,1,1,1
3704,1.0,1,1,1,1,1,1,1,1
3705,14.0,1,1,1,1,1,1,1,1
3706,6.0,1,1,1,1,1,1,1,1
3707,13.0,1,1,1,1,1,1,1,1
3708,12.0,1,1,1,1,1,1,1,1
3709,15.0,1,1,1,1,1,1,1,1
3710,15.0,1,1,1,1,1,1,1,1
3711,5.0,1,1,1,1,1,1,1,1
3712,8.0,0,0,0,0,0,0,0,0
3713,10.0,1,1,1,1,1,1,1,1
3714,11.0,1,1,1,1,1,1,1,1
3715,13.0,1,1,1,1,1,1,1,1
3716,15.0,1,1,1,1,1,1,1,1
3717,7.0,1,1,1,1,1,1,1,1
3718,4.0,1,1,1,1,1,1,1,1
3719,12.0,1,1,1,1,1,1,1,1
3720,9.0,1,1,1,1,1,1,1,1
3721,4.0,1,1,1,1,1,1,1,1
3722,6.0,1,1,1,1,1,1,1,1
3723,4.0,1,1,1,1,1,1,1,1
3724,7.0,1,1,1,1,1,1,1,1
3725,12.0,1,1,1,1,1,1,1,1
3726,1.0,1,1,1,1,1,1,1,1
3727,1.0,1,1,1,1,1,1,1,1
3728,1.0,1,1,1,1,1,1,1,1
3729,2.0,1,1,1,1,1,1,1,1
3730,9.0,1,1,1,1,1,1,1,1
3731,6.0,1,0,0,0,0,0,0,0
3732,14.0,1,1,1,1,1,1,1,1
3733,9.0,0,0,0,0,0,0,0,0
3734,8.0,1,1,1,1,1,1,1,1
3735,2.0,1,1,1,1,1,1,1,1
3736,5.0,1,1,1,1,1,1,1,1
3737,15.0,1,1,1,1,1,1,1,1
3738,11.0,1,1,1,1,1,1,1,1
3739,2.0,0,0,0,0,0,0,0,0
3740,10.0,1,1,1,1,1,1,1,1
3741,1.0,1,1,1,1,1,1,1,1
3742,1.0,1,1,1,1,0,0,0,0
3743,12.0,1,1,1,1,1,1,1,1
3744,11.0,1,1,1,1,1,1,1,1
3745,3.0,1,1,1,1,1,1,1,1
3746,10.0,1,1,1,1,1,1,1,1
3747,1.0,0,0,0,0,0,0,0,0
3748,5.0,1,1,1,1,1,1,1,1
3749,8.0,1,1,1,1,1,1,1,1
3750,10.0,1,1,1,1,1,1,1,1
3751,7.0,1,1,1,1,1,1,1,1
3752,6.0,1,1,1,1,1,1,1,1
3753,10.0,1,1,1,1,1,1,1,1
3754,6.0,1,1,1,1,1,1,1,1
3755,14.0,1,1,1,1,1,1,1,1
3756,13.0,1,1,1,1,1,1,1,1
3757,12.0,1,1,1,1,1,1,1,1
3758,13.0,1,1,1,1,1,1,1,1
3759,14.0,1,1,1,1,1,1,1,1
3760,13.0,1,1,1,1,1,1,1,1
3761,14.0,1,1,1,1,1,1,1,1
3762,15.0,1,1,1,1,1,1,1,1
3763,5.0,1,1,1,1,1,1,1,1
3764,9.0,1,1,1,1,1,1,1,1
3765,13.0,1,1,1,1,1,1,1,1
3766,5.0,1,1,1,1,1,1,1,1
3767,1.0,1,1,1,1,1,1,1,1
3768,7.0,1,1,1,1,1,1,1,1
3769,7.0,1,1,1,1,1,1,1,1
3770,13.0,0,0,0,0,0,0,0,0
3771,4.0,1,1,1,1,1,1,1,1
3772,9.0,0,0,0,0,0,0,0,0
3773,6.0,1,1,1,1,1,1,1,1
3774,13.0,1,1,1,1,1,1,1,1
3775,4.0,1,1,1,1,1,1,1,1
3776,2.0,1,1,1,1,1,1,1,1
3777,7.0,1,1,1,1,1,1,1,1
3778,7.0,1,1,0,0,0,0,0,0
3779,10.0,0,0,0,0,0,0,0,0
3780,11.0,1,1,1,1,1,1,1,1
3781,12.0,1,0,0,0,0,0,0,0
3782,12.0,1,1,1,1,1,1,1,1
3783,15.0,1,1,1,1,1,1,1,1
3784,1.0,0,0,0,0,0,0,0,0
3785,5.0,1,1,1,1,1,1,1,1
3786,11.0,1,1,1,1,1,1,1,1
3787,5.0,1,1,1,1,1,1,1,1
3788,3.0,1,1,1,1,1,1,1,1
3789,8.0,1,1,1,1,1,1,1,1
3790,4.0,1,1,1,1,1,1,1,1
3791,13.0,1,1,1,1,1,1,1,1
3792,8.0,1,1,1,1,1,1,1,1
3793,8.0,1,1,1,1,1,1,1,1
3794,2.0,1,1,1,1,1,1,1,1
3795,1.0,1,1,1,1,1,1,1,1
3796,5.0,0,0,0,0,0,0,0,0
3797,10.0,1,1,1,1,1,1,1,1
3798,3.0,1,1,1,0,0,0,0,0
3799,8.0,0,0,0,0,0,0,0,0
3800,15.0,1,1,1,1,1,1,1,1
3801,12.0,1,1,1,1,1,1,1,1
3802,1.0,1,1,1,1,1,1,1,1
3803,3.0,1,1,1,1,1,1,1,1
3804,11.0,1,1,1,1,1,1,1,1
3805,10.0,1,1,1,1,1,1,1,1
3806,15.0,1,1,1,1,1,1,1,1
3807,4.0,1,1,1,1,1,1,1,1
3808,5.0,1,1,1,1,1,1,1,1
3809,8.0,1,1,1,1,1,1,1,1
3810,7.0,1,1,1,1,1,1,1,1
3811,9.0,1,1,1,1,1,1,1,1
3812,13.0,1,1,1,1,1,1,1,1
3813,4.0,1,1,1,1,1,1,1,1
3814,11.0,1,1,1,1,1,1,1,1
3815,9.0,1,1,1,1,1,1,1,1
3816,6.0,1,1,1,1,1,1,1,1
3817,7.0,1,1,1,1,1,1,1,1
3818,4.0,1,1,1,1,1,1,1,1
3819,2.0,1,1,1,1,1,1,1,1
3820,10.0,0,0,0,0,0,0,0,0
3821,7.0,1,1,1,1,1,1,1,1
3822,15.0,1,1,1,1,1,1,1,1
3823,14.0,1,1,1,1,1,1,1,1
3824,2.0,1,1,1,1,1,1,1,1
3825,12.0,1,1,1,1,1,1,1,1
3826,14.0,1,1,1,1,1,1,1,1
3827,4.0,1,1,1,1,1,1,1,1
3828,8.0,1,1,1,1,1,1,1,1
3829,3.0,1,1,1,1,1,1,1,1
3830,11.0,1,1,1,1,1,1,1,1
3831,1.0,1,1,1,1,1,1,1,1
3832,4.0,0,0,0,0,0,0,0,0
3833,5.0,1,1,1,1,1,1,1,1
3834,8.0,1,1,1,1,1,1,1,1
3835,8.0,1,1,1,1,1,1,1,1
3836,14.0,1,1,1,1,1,1,1,1
3837,4.0,1,1,1,1,1,1,1,1
3838,7.0,1,1,1,1,1,1,1,1
3839,3.0,1,1,1,1,1,1,1,1
3840,13.0,0,0,0,0,0,0,0,0
3841,11.0,1,1,1,1,1,1,1,1
3842,11.0,1,1,1,1,1,1,1,1
3843,15.0,1,1,1,1,1,1,1,1
3844,6.0,0,0,0,0,0,0,0,0
3845,8.0,1,1,1,1,1,1,1,1
3846,3.0,1,1,1,1,1,1,1,1
3847,9.0,1,1,0,0,0,0,0,0
3848,9.0,1,1,1,1,1,1,1,1
3849,5.0,1,1,1,1,1,1,1,1
3850,14.0,1,1,1,1,1,1,1,1
3851,10.0,1,1,1,1,1,1,1,1
3852,11.0,1,1,1,1,1,1,1,1
3853,11.0,0,0,0,0,0,0,0,0
3854,13.0,1,0,0,0,0,0,0,0
3855,9.0,1,1,1,1,1,1,1,1
3856,7.0,1,1,1,1,1,1,1,1
3857,1.0,1,1,1,1,1,1,1,1
3858,15.0,1,1,1,1,1,1,1,1
3859,12.0,1,1,1,1,1,1,1,1
3860,2.0,1,0,0,0,0,0,0,0
3861,4.0,1,1,1,1,1,1,1,1
3862,9.0,1,1,1,1,1,1,1,1
3863,13.0,1,1,1,1,1,1,1,1
3864,10.0,1,1,1,1,1,1,1,1
3865,2.0,1,1,1,1,1,1,1,1
3866,10.0,1,1,1,1,1,1,1,1
3867,15.0,1,1,1,1,1,1,1,1
3868,6.0,1,1,1,1,1,1,1,1
3869,6.0,1,1,1,1,1,1,1,1
3870,11.0,1,1,1,1,1,1,1,1
3871,11.0,1,1,1,1,1,1,1,1
3872,8.0,1,1,1,1,1,1,1,1
3873,13.0,1,1,1,1,1,1,1,1
3874,12.0,1,1,1,1,1,1,1,1
3875,4.0,1,1,1,1,1,1,1,1
3876,15.0,1,1,1,1,1,1,1,1
3877,14.0,1,1,0,0,0,0,0,0
3878,2.0,1,1,1,1,1,1,1,1
3879,1.0,1,1,1,1,1,1,1,1
3880,8.0,1,1,1,1,1,1,1,1
3881,5.0,1,1,1,1,1,1,1,1
3882,12.0,1,1,1,1,1,1,1,1
3883,3.0,0,0,0,0,0,0,0,0
3884,13.0,1,1,1,1,1,1,1,1
3885,13.0,1,1,1,1,1,1,1,1
3886,7.0,1,1,1,1,1,1,1,1
3887,9.0,1,1,1,1,1,1,1,1
3888,15.0,1,1,1,1,1,1,1,1
3889,12.0,1,1,1,1,1,1,1,1
3890,7.0,1,1,1,1,1,1,1,1
3891,14.0,1,1,1,1,1,1,1,1
3892,6.0,1,1,1,1,1,1,1,1
3893,6.0,1,1,1,1,1,1,1,1
3894,13.0,1,1,1,1,1,1,1,1
3895,1.0,1,1,0,0,0,0,0,0
3896,9.0,1,1,1,1,1,1,1,1
3897,14.0,1,1,1,1,1,1,1,1
3898,5.0,0,0,0,0,0,0,0,0
3899,7.0,1,1,1,1,1,1,1,1
3900,7.0,1,1,1,1,1,1,1,1
3901,8.0,1,1,1,1,1,1,1,1
3902,14.0,1,1,1,0,0,0,0,0
3903,9.0,1,1,1,1,1,1,1,1
3904,1.0,1,0,0,0,0,0,0,0
3905,3.0,1,1,1,1,1,1,1,1
3906,9.0,1,1,1,1,1,1,1,1
3907,2.0,1,1,1,1,1,1,1,1
3908,13.0,1,1,1,1,1,1,1,1
3909,11.0,0,0,0,0,0,0,0,0
3910,12.0,1,1,1,1,1,1,1,1
3911,7.0,1,1,0,0,0,0,0,0
3912,11.0,1,1,1,1,1,1,1,1
3913,14.0,1,1,1,1,1,1,1,1
3914,2.0,1,1,1,0,0,0,0,0
3915,5.0,1,1,1,1,1,1,1,1
3916,1.0,1,1,1,1,1,1,1,1
3917,2.0,1,1,1,1,1,1,1,1
3918,8.0,1,1,1,1,1,1,1,1
3919,8.0,1,1,0,0,0,0,0,0
3920,12.0,1,1,1,1,1,1,1,1
3921,8.0,1,1,1,1,1,1,1,1
3922,8.0,1,1,1,1,1,1,1,1
3923,11.0,1,1,1,1,1,1,1,1
3924,14.0,1,1,1,1,1,1,1,1
3925,10.0,1,0,0,0,0,0,0,0
3926,2.0,1,1,1,1,1,1,1,1
3927,1.0,1,1,1,1,1,1,1,1
3928,12.0,0,0,0,0,0,0,0,0
3929,6.0,1,1,1,1,1,1,1,1
3930,12.0,1,1,1,1,1,1,1,1
3931,10.0,1,1,1,1,1,1,1,1
3932,9.0,1,1,1,1,1,1,1,1
3933,15.0,1,1,1,1,1,1,1,1
3934,6.0,0,0,0,0,0,0,0,0
3935,4.0,1,1,1,1,1,1,1,1
3936,15.0,1,1,1,1,1,1,1,1
3937,10.0,1,1,1,1,1,1,1,1
3938,11.0,1,1,0,0,0,0,0,0
3939,3.0,1,1,1,1,1,1,1,1
3940,1.0,1,1,1,1,1,1,1,1
3941,6.0,1,1,1,1,1,1,1,1
3942,6.0,1,1,1,1,1,1,1,1
3943,3.0,0,0,0,0,0,0,0,0
3944,3.0,1,1,1,1,1,1,1,1
3945,6.0,1,1,1,1,1,1,1,1
3946,14.0,1,1,1,1,1,1,1,1
3947,6.0,1,1,1,1,1,1,1,1
3948,2.0,0,0,0,0,0,0,0,0
3949,8.0,1,1,1,1,1,1,1,1
3950,13.0,1,1,1,1,1,1,1,1
3951,6.0,1,1,1,1,1,1,1,1
3952,6.0,1,1,1,1,1,1,1,1
3953,5.0,1,1,1,1,1,1,1,1
3954,6.0,1,1,1,1,1,1,1,1
3955,1.0,1,1,1,1,1,1,1,1
3956,8.0,1,1,1,1,1,1,1,1
3957,7.0,1,1,1,1,1,1,1,1
3958,15.0,1,1,1,1,1,1,1,1
3959,1.0,1,1,1,1,1,1,1,1
3960,9.0,0,0,0,0,0,0,0,0
3961,11.0,1,1,1,1,1,1,1,1
3962,12.0,1,1,1,1,1,1,1,1
3963,15.0,1,1,1,1,1,1,1,1
3964,14.0,1,1,1,1,1,1,1,1
3965,4.0,1,1,1,1,1,1,1,1
3966,9.0,1,1,1,1,1,1,1,1
3967,15.0,1,0,0,0,0,0,0,0
3968,2.0,1,1,1,1,1,1,1,1
3969,10.0,0,0,0,0,0,0,0,0
3970,10.0,1,1,1,1,1,1,1,1
3971,3.0,1,1,1,1,1,1,1,1
3972,11.0,1,1,1,1,1,1,1,1
3973,5.0,1,1,1,1,1,1,1,1
3974,4.0,1,1,1,1,1,1,1,1
3975,15.0,1,1,1,1,1,1,1,1
3976,1.0,1,1,1,1,1,1,1,1
3977,7.0,1,1,1,1,1,1,1,1
3978,7.0,1,1,1,1,1,1,1,1
3979,1.0,1,1,1,1,1,1,1,1
3980,3.0,1,1,1,1,1,1,1,1
3981,10.0,1,0,0,0,0,0,0,0
3982,1.0,1,1,1,1,1,1,1,1
3983,3.0,1,1,1,1,1,1,1,1
3984,10.0,1,1,1,0,0,0,0,0
3985,7.0,1,1,1,1,1,1,1,1
3986,13.0,1,1,1,1,1,1,1,1
3987,4.0,1,1,1,1,1,1,1,1
3988,7.0,1,1,1,1,1,1,1,1
3989,13.0,1,1,1,1,1,1,1,1
3990,11.0,1,1,1,1,1,1,1,1
3991,6.0,1,1,1,1,1,1,1,1
3992,2.0,1,1,1,1,1,1,1,1
3993,3.0,1,1,1,1,1,1,1,1
3994,4.0,1,1,1,1,1,1,1,1
3995,13.0,1,1,1,1,1,1,1,1
3996,4.0,1,1,1,1,1,1,1,1
3997,8.0,1,1,1,1,1,1,1,1
3998,9.0,1,1,1,1,1,1,1,1
3999,9.0,1,1,1,1,1,1,1,1
4000,9.0,1,1,1,1,1,1,1,1
4001,13.0,1,1,1,1,1,1,1,1
4002,3.0,1,1,1,1,1,1,1,1
4003,8.0,1,1,1,1,1,1,1,1
4004,1.0,1,1,1,1,1,1,1,1
4005,14.0,1,1,1,1,1,1,1,1
4006,15.0,1,0,0,0,0,0,0,0
4007,10.0,1,1,1,1,1,1,1,1
4008,4.0,1,1,1,1,1,1,1,1
4009,3.0,1,1,1,1,1,1,1,1
4010,3.0,0,0,0,0,0,0,0,0
4011,2.0,1,1,1,1,1,1,1,1
4012,8.0,0,0,0,0,0,0,0,0
4013,15.0,1,1,1,1,1,1,1,1
4014,6.0,1,1,1,1,1,1,1,1
4015,12.0,1,1,1,1,1,1,1,1
4016,14.0,0,0,0,0,0,0,0,0
4017,7.0,1,1,1,1,1,1,1,1
4018,5.0,1,1,1,1,1,1,1,1
4019,6.0,0,0,0,0,0,0,0,0
4020,5.0,1,1,1,1,1,1,1,1
4021,6.0,1,1,1,1,1,1,1,1
4022,15.0,0,0,0,0,0,0,0,0
4023,8.0,1,1,1,1,1,1,1,1
4024,14.0,0,0,0,0,0,0,0,0
4025,6.0,1,1,1,1,1,1,1,1
4026,7.0,1,1,1,1,1,1,1,1
4027,3.0,0,0,0,0,0,0,0,0
4028,13.0,1,1,1,1,1,1,1,1
4029,2.0,1,1,1,1,1,1,1,1
4030,12.0,1,1,1,1,1,1,1,1
4031,12.0,1,1,1,1,1,1,1,1
4032,6.0,1,1,1,1,1,1,1,1
4033,2.0,1,1,1,1,1,1,1,1
4034,4.0,0,0,0,0,0,0,0,0
4035,5.0,1,1,1,1,1,1,1,1
4036,9.0,1,1,1,1,1,1,1,1
4037,9.0,1,1,1,1,1,1,1,1
4038,9.0,1,1,1,1,1,1,1,1
4039,14.0,1,1,0,0,0,0,0,0
4040,1.0,1,1,1,1,1,1,1,1
4041,11.0,1,1,1,1,1,1,1,1
4042,6.0,1,1,1,1,1,1,1,1
4043,3.0,1,1,1,1,1,1,1,1
4044,7.0,1,1,1,1,1,1,1,1
4045,2.0,0,0,0,0,0,0,0,0
4046,14.0,1,1,1,1,1,1,1,1
4047,2.0,1,1,1,1,1,1,1,1
4048,15.0,0,0,0,0,0,0,0,0
4049,4.0,1,1,0,0,0,0,0,0
4050,11.0,1,0,0,0,0,0,0,0
4051,13.0,1,1,1,1,1,1,1,1
4052,1.0,1,1,1,1,1,1,1,1
4053,9.0,1,0,0,0,0,0,0,0
4054,2.0,1,1,1,1,1,1,1,1
4055,13.0,1,1,1,1,1,1,1,1
4056,5.0,1,1,1,1,1,1,1,1
4057,13.0,1,1,1,1,1,1,1,1
4058,14.0,1,1,1,1,1,1,1,1
4059,7.0,1,1,1,1,1,1,1,1
4060,15.0,1,1,1,1,1,1,1,1
4061,4.0,0,0,0,0,0,0,0,0
4062,6.0,1,1,1,1,1,1,1,1
4063,9.0,1,1,1,1,1,1,1,1
4064,8.0,1,1,1,1,1,1,1,1
4065,10.0,1,1,1,1,1,1,1,1
4066,10.0,1,1,1,1,1,1,1,1
4067,2.0,1,1,1,1,1,1,1,1
4068,4.0,1,1,1,1,1,1,1,1
4069,13.0,1,1,1,1,1,1,1,1
4070,2.0,0,0,0,0,0,0,0,0
4071,8.0,0,0,0,0,0,0,0,0
4072,7.0,1,1,1,1,1,1,1,1
4073,9.0,1,1,1,1,1,1,1,1
4074,12.0,1,1,1,1,1,1,1,1
4075,15.0,1,1,1,1,1,1,1,1
4076,15.0,1,1,1,1,1,1,1,1
4077,8.0,1,1,1,1,1,1,1,1
4078,3.0,1,1,1,1,1,1,1,1
4079,8.0,1,1,1,1,1,1,1,1
4080,10.0,1,1,1,1,1,1,1,1
4081,11.0,1,1,1,1,1,1,1,1
4082,9.0,1,1,0,0,0,0,0,0
4083,1.0,1,1,1,1,1,1,0,0
4084,1.0,1,1,1,1,1,1,1,1
4085,10.0,1,1,1,1,1,1,1,1
4086,9.0,1,1,1,1,1,1,1,1
4087,12.0,1,1,1,1,1,1,1,1
4088,4.0,0,0,0,0,0,0,0,0
4089,15.0,1,1,0,0,0,0,0,0
4090,11.0,1,1,1,1,1,1,1,1
4091,2.0,1,1,1,1,1,1,1,1
4092,4.0,1,1,1,1,1,1,1,1
4093,1.0,1,1,1,1,1,1,1,1
4094,9.0,0,0,0,0,0,0,0,0
4095,11.0,1,1,1,1,1,1,1,1
4096,5.0,1,1,1,1,1,1,1,1
4097,10.0,1,1,1,1,1,1,1,1
4098,1.0,1,1,1,1,1,1,1,1
4099,9.0,1,1,1,1,1,1,1,1
4100,7.0,1,1,1,1,1,1,1,1
4101,14.0,1,1,1,1,1,1,1,1
4102,11.0,0,0,0,0,0,0,0,0
4103,15.0,1,1,1,1,1,1,1,1
4104,4.0,1,1,1,1,1,1,1,1
4105,8.0,1,1,1,1,1,1,1,1
4106,9.0,1,1,0,0,0,0,0,0
4107,3.0,1,1,1,1,1,1,1,1
4108,13.0,1,1,1,1,1,1,1,1
4109,9.0,1,1,1,1,1,1,1,1
4110,3.0,1,1,1,1,1,1,1,1
4111,1.0,0,0,0,0,0,0,0,0
4112,15.0,1,1,1,1,1,1,1,1
4113,11.0,1,0,0,0,0,0,0,0
4114,7.0,1,1,1,1,1,1,1,1
4115,1.0,1,1,1,1,1,1,1,1
4116,2.0,1,1,1,1,1,1,1,1
4117,14.0,1,1,1,1,1,1,1,1
4118,2.0,1,1,1,1,1,1,1,1
4119,5.0,1,1,1,1,1,1,1,1
4120,7.0,1,1,1,1,1,1,1,1
4121,15.0,1,1,1,1,1,1,1,1
4122,9.0,1,1,1,1,1,1,1,1
4123,10.0,1,1,1,1,1,1,1,1
4124,14.0,1,1,1,1,1,1,1,1
4125,12.0,1,1,1,1,1,1,1,1
4126,3.0,1,1,1,1,1,1,1,1
4127,7.0,1,1,1,1,1,1,1,1
4128,5.0,1,1,1,1,1,1,1,1
4129,3.0,1,1,1,1,1,1,1,1
4130,3.0,1,1,1,1,1,1,1,1
4131,5.0,1,0,0,0,0,0,0,0
4132,13.0,1,1,1,1,1,1,1,1
4133,15.0,0,0,0,0,0,0,0,0
4134,1.0,1,1,1,1,1,1,1,1
4135,2.0,1,1,1,1,1,1,1,1
4136,8.0,1,1,1,1,1,1,1,1
4137,8.0,1,1,1,1,1,1,1,1
4138,5.0,1,1,1,1,1,1,1,1
4139,12.0,1,1,1,1,1,1,1,1
4140,10.0,0,0,0,0,0,0,0,0
4141,4.0,1,1,1,1,1,1,1,1
4142,6.0,1,1,1,1,1,1,1,1
4143,8.0,1,1,1,1,1,1,1,1
4144,9.0,1,1,1,1,1,1,1,1
4145,9.0,1,1,1,1,1,1,1,1
4146,13.0,1,1,1,1,1,1,1,1
4147,8.0,1,1,1,1,1,1,1,1
4148,1.0,1,1,1,1,1,1,1,1
4149,6.0,1,1,1,1,1,1,1,1
4150,1.0,1,1,1,1,1,1,1,1
4151,3.0,1,1,1,1,1,1,1,1
4152,9.0,1,1,1,1,1,1,1,1
4153,15.0,1,1,1,1,1,1,1,1
4154,12.0,1,1,1,1,1,1,1,1
4155,4.0,1,1,1,1,1,1,1,1
4156,14.0,1,1,1,1,1,1,1,1
4157,13.0,1,1,1,1,1,1,1,1
4158,12.0,1,0,0,0,0,0,0,0
4159,5.0,1,1,1,1,1,1,1,1
4160,6.0,1,1,1,1,1,1,1,1
4161,13.0,1,1,1,1,1,1,1,1
4162,11.0,1,1,1,1,1,1,1,1
4163,7.0,1,1,1,1,1,1,1,1
4164,6.0,0,0,0,0,0,0,0,0
4165,5.0,1,1,1,1,1,1,1,1
4166,14.0,1,1,1,1,1,1,1,1
4167,8.0,1,1,1,1,1,1,1,1
4168,6.0,0,0,0,0,0,0,0,0
4169,9.0,1,1,1,1,1,1,1,1
4170,8.0,1,1,1,1,1,1,1,1
4171,8.0,1,1,1,1,1,1,1,1
4172,11.0,1,1,0,0,0,0,0,0
4173,4.0,1,1,1,1,1,1,1,1
4174,1.0,1,1,1,1,1,1,1,1
4175,11.0,1,1,1,1,1,1,1,1
4176,8.0,1,1,1,1,1,1,1,1
4177,7.0,1,1,1,1,1,1,1,1
4178,15.0,1,1,1,1,1,1,1,1
4179,15.0,0,0,0,0,0,0,0,0
4180,13.0,1,0,0,0,0,0,0,0
4181,1.0,1,1,1,1,1,1,1,1
4182,1.0,1,1,1,1,1,1,1,1
4183,13.0,1,1,1,1,1,1,1,1
4184,8.0,0,0,0,0,0,0,0,0
4185,5.0,1,1,1,1,1,1,1,1
4186,1.0,1,1,1,1,1,1,1,1
4187,1.0,1,1,1,1,1,1,1,1
4188,6.0,1,1,1,1,1,1,1,1
4189,2.0,1,1,1,1,1,1,1,1
4190,9.0,1,1,1,1,1,1,1,1
4191,2.0,0,0,0,0,0,0,0,0
4192,7.0,1,1,1,1,1,1,1,1
4193,13.0,1,1,0,0,0,0,0,0
4194,5.0,1,1,1,1,1,1,1,1
4195,1.0,0,0,0,0,0,0,0,0
4196,5.0,1,1,1,1,1,1,1,1
4197,9.0,1,1,1,1,1,1,1,1
4198,2.0,1,1,1,1,1,1,1,1
4199,10.0,1,1,1,1,1,1,1,1
4200,4.0,1,1,1,1,1,1,1,1
4201,11.0,1,1,1,1,1,1,1,1
4202,2.0,1,1,1,1,1,1,1,1
4203,1.0,1,1,1,1,1,1,1,1
4204,8.0,1,1,1,1,1,1,1,1
4205,5.0,1,1,1,1,1,1,1,1
4206,14.0,1,1,1,1,1,1,1,1
4207,11.0,1,1,1,1,1,1,1,1
4208,15.0,0,0,0,0,0,0,0,0
4209,5.0,0,0,0,0,0,0,0,0
4210,15.0,0,0,0,0,0,0,0,0
4211,12.0,1,1,1,1,1,1,1,1
4212,15.0,1,1,1,1,1,1,1,1
4213,2.0,0,0,0,0,0,0,0,0
4214,1.0,1,1,1,1,1,1,1,1
4215,11.0,1,1,1,1,1,1,1,1
4216,8.0,1,1,1,1,1,1,1,1
4217,7.0,1,1,1,1,1,1,1,1
4218,11.0,1,1,1,1,1,1,1,1
4219,1.0,1,1,1,1,1,1,1,1
4220,12.0,1,1,1,1,1,1,1,1
4221,10.0,1,1,1,1,1,1,1,1
4222,9.0,1,1,1,1,1,1,1,1
4223,7.0,1,1,1,1,1,1,1,1
4224,10.0,1,1,1,1,1,1,1,1
4225,5.0,1,1,1,1,1,1,1,1
4226,2.0,1,1,1,1,1,1,1,1
4227,9.0,1,1,1,1,1,1,1,1
4228,3.0,1,1,1,1,1,1,1,1
4229,6.0,1,1,1,1,1,1,1,1
4230,10.0,1,1,1,1,1,1,1,1
4231,12.0,1,1,1,1,1,1,1,1
4232,9.0,1,1,1,1,1,1,1,1
4233,11.0,1,1,1,1,1,1,1,1
4234,15.0,1,1,1,1,0,0,0,0
4235,3.0,1,1,1,1,1,1,1,1
4236,10.0,1,1,1,1,1,1,1,1
4237,3.0,1,1,1,1,1,1,1,1
4238,8.0,0,0,0,0,0,0,0,0
4239,13.0,0,0,0,0,0,0,0,0
4240,10.0,1,1,1,1,1,1,1,1
4241,2.0,1,1,1,1,1,1,1,1
4242,12.0,1,0,0,0,0,0,0,0
4243,5.0,1,1,1,1,1,1,1,1
4244,2.0,1,1,1,1,0,0,0,0
4245,10.0,1,1,1,1,1,1,1,1
4246,11.0,1,1,1,1,1,1,1,1
4247,9.0,1,1,1,0,0,0,0,0
4248,10.0,1,1,1,1,1,1,1,1
4249,9.0,1,1,0,0,0,0,0,0
4250,10.0,1,1,1,1,1,1,1,1
4251,11.0,1,1,1,1,1,1,1,1
4252,11.0,1,1,1,1,1,1,1,1
4253,12.0,1,1,1,1,1,1,1,1
4254,6.0,1,1,1,1,1,1,1,1
4255,7.0,1,1,1,1,1,1,1,1
4256,14.0,1,1,1,1,1,1,1,1
4257,1.0,1,0,0,0,0,0,0,0
4258,3.0,1,1,1,1,1,1,1,1
4259,6.0,1,1,1,1,1,1,1,1
4260,13.0,0,0,0,0,0,0,0,0
4261,9.0,1,1,1,1,1,1,1,1
4262,11.0,1,1,1,1,1,1,1,1
4263,6.0,1,1,1,1,1,1,1,1
4264,8.0,1,1,1,1,1,1,1,1
4265,9.0,0,0,0,0,0,0,0,0
4266,13.0,1,1,1,1,1,1,1,1
4267,14.0,1,1,1,1,1,1,1,1
4268,1.0,1,1,1,1,1,1,1,1
4269,6.0,0,0,0,0,0,0,0,0
4270,15.0,1,1,1,1,1,1,1,1
4271,4.0,1,1,1,1,1,1,1,1
4272,10.0,1,1,1,1,1,1,1,1
4273,15.0,1,1,1,1,1,1,1,1
4274,11.0,1,1,1,1,1,1,1,1
4275,3.0,1,1,1,1,1,1,1,1
